location,vaccine,Daily total_vaccinations,Total Vaccinations,new_date,Month,Year,Day Name,Month Name
France,Moderna,2151432,0,2021-08-05,8,2021,Thursday,August
France,Oxford/AstraZeneca,4172764,0,2021-08-05,8,2021,Thursday,August
France,Pfizer/BioNTech,19099799,0,2021-08-05,8,2021,Thursday,August
France,Johnson&Johnson,113561,0,2021-09-05,9,2021,Sunday,September
France,Moderna,2172222,0,2021-09-05,9,2021,Sunday,September
France,Oxford/AstraZeneca,4176971,0,2021-09-05,9,2021,Sunday,September
France,Pfizer/BioNTech,19248221,0,2021-09-05,9,2021,Sunday,September
France,Johnson&Johnson,120622,0,2021-10-05,10,2021,Tuesday,October
France,Moderna,2226601,0,2021-10-05,10,2021,Tuesday,October
France,Oxford/AstraZeneca,4203879,0,2021-10-05,10,2021,Tuesday,October
France,Pfizer/BioNTech,19689767,0,2021-10-05,10,2021,Tuesday,October
France,Johnson&Johnson,134701,0,2021-11-05,11,2021,Friday,November
France,Moderna,2290009,0,2021-11-05,11,2021,Friday,November
France,Oxford/AstraZeneca,4255916,0,2021-11-05,11,2021,Friday,November
France,Pfizer/BioNTech,20211744,0,2021-11-05,11,2021,Friday,November
France,Johnson&Johnson,144618,0,2021-12-05,12,2021,Sunday,December
France,Moderna,2357608,0,2021-12-05,12,2021,Sunday,December
France,Oxford/AstraZeneca,4299963,0,2021-12-05,12,2021,Sunday,December
France,Pfizer/BioNTech,20740430,0,2021-12-05,12,2021,Sunday,December
France,Johnson&Johnson,146048,0,2021-05-13,5,2021,Thursday,May
France,Moderna,2413817,0,2021-05-13,5,2021,Thursday,May
France,Oxford/AstraZeneca,4305404,0,2021-05-13,5,2021,Thursday,May
France,Pfizer/BioNTech,21062116,0,2021-05-13,5,2021,Thursday,May
France,Johnson&Johnson,153599,0,2021-05-14,5,2021,Friday,May
France,Moderna,2487155,0,2021-05-14,5,2021,Friday,May
France,Oxford/AstraZeneca,4345101,0,2021-05-14,5,2021,Friday,May
France,Pfizer/BioNTech,21548940,0,2021-05-14,5,2021,Friday,May
France,Johnson&Johnson,157162,0,2021-05-15,5,2021,Saturday,May
France,Moderna,2559482,0,2021-05-15,5,2021,Saturday,May
France,Oxford/AstraZeneca,4372697,0,2021-05-15,5,2021,Saturday,May
France,Pfizer/BioNTech,21901624,0,2021-05-15,5,2021,Saturday,May
France,Johnson&Johnson,157509,0,2021-05-16,5,2021,Sunday,May
France,Moderna,2604980,0,2021-05-16,5,2021,Sunday,May
France,Oxford/AstraZeneca,4376186,0,2021-05-16,5,2021,Sunday,May
France,Pfizer/BioNTech,22072258,0,2021-05-16,5,2021,Sunday,May
France,Johnson&Johnson,161724,0,2021-05-17,5,2021,Monday,May
France,Moderna,2661446,0,2021-05-17,5,2021,Monday,May
France,Oxford/AstraZeneca,4403556,0,2021-05-17,5,2021,Monday,May
France,Pfizer/BioNTech,22499055,0,2021-05-17,5,2021,Monday,May
France,Johnson&Johnson,170128,0,2021-05-18,5,2021,Tuesday,May
France,Moderna,2725799,0,2021-05-18,5,2021,Tuesday,May
France,Oxford/AstraZeneca,4445975,0,2021-05-18,5,2021,Tuesday,May
France,Pfizer/BioNTech,22975891,0,2021-05-18,5,2021,Tuesday,May
France,Johnson&Johnson,175562,0,2021-05-19,5,2021,Wednesday,May
France,Moderna,2791536,0,2021-05-19,5,2021,Wednesday,May
France,Oxford/AstraZeneca,4486517,0,2021-05-19,5,2021,Wednesday,May
France,Pfizer/BioNTech,23460152,0,2021-05-19,5,2021,Wednesday,May
France,Johnson&Johnson,184644,0,2021-05-20,5,2021,Thursday,May
France,Moderna,2864572,0,2021-05-20,5,2021,Thursday,May
France,Oxford/AstraZeneca,4551857,0,2021-05-20,5,2021,Thursday,May
France,Pfizer/BioNTech,23961190,0,2021-05-20,5,2021,Thursday,May
France,Johnson&Johnson,196842,0,2021-05-21,5,2021,Friday,May
France,Moderna,2938220,0,2021-05-21,5,2021,Friday,May
France,Oxford/AstraZeneca,4629387,0,2021-05-21,5,2021,Friday,May
France,Pfizer/BioNTech,24442968,0,2021-05-21,5,2021,Friday,May
France,Johnson&Johnson,201576,201576,2021-05-22,5,2021,Saturday,May
France,Moderna,3003066,3003066,2021-05-22,5,2021,Saturday,May
France,Oxford/AstraZeneca,4667128,4667128,2021-05-22,5,2021,Saturday,May
France,Pfizer/BioNTech,24753638,24753638,2021-05-22,5,2021,Saturday,May
Germany,Johnson&Johnson,0,0,2020-12-27,12,2020,Sunday,December
Germany,Moderna,1,0,2020-12-27,12,2020,Sunday,December
Germany,Oxford/AstraZeneca,0,0,2020-12-27,12,2020,Sunday,December
Germany,Pfizer/BioNTech,24086,0,2020-12-27,12,2020,Sunday,December
Germany,Johnson&Johnson,0,0,2020-12-28,12,2020,Monday,December
Germany,Moderna,1,0,2020-12-28,12,2020,Monday,December
Germany,Oxford/AstraZeneca,0,0,2020-12-28,12,2020,Monday,December
Germany,Pfizer/BioNTech,42646,0,2020-12-28,12,2020,Monday,December
Germany,Johnson&Johnson,0,0,2020-12-29,12,2020,Tuesday,December
Germany,Moderna,1,0,2020-12-29,12,2020,Tuesday,December
Germany,Oxford/AstraZeneca,0,0,2020-12-29,12,2020,Tuesday,December
Germany,Pfizer/BioNTech,93467,0,2020-12-29,12,2020,Tuesday,December
Germany,Johnson&Johnson,0,0,2020-12-30,12,2020,Wednesday,December
Germany,Moderna,1,0,2020-12-30,12,2020,Wednesday,December
Germany,Oxford/AstraZeneca,0,0,2020-12-30,12,2020,Wednesday,December
Germany,Pfizer/BioNTech,156474,0,2020-12-30,12,2020,Wednesday,December
Germany,Johnson&Johnson,0,0,2020-12-31,12,2020,Thursday,December
Germany,Moderna,1,0,2020-12-31,12,2020,Thursday,December
Germany,Oxford/AstraZeneca,0,0,2020-12-31,12,2020,Thursday,December
Germany,Pfizer/BioNTech,206663,0,2020-12-31,12,2020,Thursday,December
Germany,Johnson&Johnson,0,0,2021-01-01,1,2021,Friday,January
Germany,Moderna,1,0,2021-01-01,1,2021,Friday,January
Germany,Oxford/AstraZeneca,1,0,2021-01-01,1,2021,Friday,January
Germany,Pfizer/BioNTech,225596,0,2021-01-01,1,2021,Friday,January
Germany,Johnson&Johnson,0,0,2021-02-01,2,2021,Monday,February
Germany,Moderna,1,0,2021-02-01,2,2021,Monday,February
Germany,Oxford/AstraZeneca,1,0,2021-02-01,2,2021,Monday,February
Germany,Pfizer/BioNTech,278132,0,2021-02-01,2,2021,Monday,February
Germany,Johnson&Johnson,0,0,2021-03-01,3,2021,Monday,March
Germany,Moderna,1,0,2021-03-01,3,2021,Monday,March
Germany,Oxford/AstraZeneca,1,0,2021-03-01,3,2021,Monday,March
Germany,Pfizer/BioNTech,302030,0,2021-03-01,3,2021,Monday,March
Germany,Johnson&Johnson,0,0,2021-04-01,4,2021,Thursday,April
Germany,Moderna,1,0,2021-04-01,4,2021,Thursday,April
Germany,Oxford/AstraZeneca,1,0,2021-04-01,4,2021,Thursday,April
Germany,Pfizer/BioNTech,350203,0,2021-04-01,4,2021,Thursday,April
Germany,Johnson&Johnson,0,0,2021-05-01,5,2021,Saturday,May
Germany,Moderna,2,0,2021-05-01,5,2021,Saturday,May
Germany,Oxford/AstraZeneca,1,0,2021-05-01,5,2021,Saturday,May
Germany,Pfizer/BioNTech,403968,0,2021-05-01,5,2021,Saturday,May
Germany,Johnson&Johnson,0,0,2021-06-01,6,2021,Tuesday,June
Germany,Moderna,8,0,2021-06-01,6,2021,Tuesday,June
Germany,Oxford/AstraZeneca,3,0,2021-06-01,6,2021,Tuesday,June
Germany,Pfizer/BioNTech,466628,0,2021-06-01,6,2021,Tuesday,June
Germany,Johnson&Johnson,0,0,2021-07-01,7,2021,Thursday,July
Germany,Moderna,11,0,2021-07-01,7,2021,Thursday,July
Germany,Oxford/AstraZeneca,3,0,2021-07-01,7,2021,Thursday,July
Germany,Pfizer/BioNTech,522710,0,2021-07-01,7,2021,Thursday,July
Germany,Johnson&Johnson,0,0,2021-08-01,8,2021,Sunday,August
Germany,Moderna,59,0,2021-08-01,8,2021,Sunday,August
Germany,Oxford/AstraZeneca,3,0,2021-08-01,8,2021,Sunday,August
Germany,Pfizer/BioNTech,585717,0,2021-08-01,8,2021,Sunday,August
Germany,Johnson&Johnson,0,0,2021-09-01,9,2021,Wednesday,September
Germany,Moderna,59,0,2021-09-01,9,2021,Wednesday,September
Germany,Oxford/AstraZeneca,3,0,2021-09-01,9,2021,Wednesday,September
Germany,Pfizer/BioNTech,647155,0,2021-09-01,9,2021,Wednesday,September
Germany,Johnson&Johnson,0,0,2021-10-01,10,2021,Friday,October
Germany,Moderna,59,0,2021-10-01,10,2021,Friday,October
Germany,Oxford/AstraZeneca,3,0,2021-10-01,10,2021,Friday,October
Germany,Pfizer/BioNTech,682668,0,2021-10-01,10,2021,Friday,October
Germany,Johnson&Johnson,0,0,2021-11-01,11,2021,Monday,November
Germany,Moderna,61,0,2021-11-01,11,2021,Monday,November
Germany,Oxford/AstraZeneca,3,0,2021-11-01,11,2021,Monday,November
Germany,Pfizer/BioNTech,750269,0,2021-11-01,11,2021,Monday,November
Germany,Johnson&Johnson,0,0,2021-12-01,12,2021,Wednesday,December
Germany,Moderna,66,0,2021-12-01,12,2021,Wednesday,December
Germany,Oxford/AstraZeneca,4,0,2021-12-01,12,2021,Wednesday,December
Germany,Pfizer/BioNTech,832987,0,2021-12-01,12,2021,Wednesday,December
Germany,Johnson&Johnson,0,0,2021-01-13,1,2021,Wednesday,January
Germany,Moderna,864,0,2021-01-13,1,2021,Wednesday,January
Germany,Oxford/AstraZeneca,4,0,2021-01-13,1,2021,Wednesday,January
Germany,Pfizer/BioNTech,943983,0,2021-01-13,1,2021,Wednesday,January
Germany,Johnson&Johnson,0,0,2021-01-14,1,2021,Thursday,January
Germany,Moderna,5490,0,2021-01-14,1,2021,Thursday,January
Germany,Oxford/AstraZeneca,4,0,2021-01-14,1,2021,Thursday,January
Germany,Pfizer/BioNTech,1022504,0,2021-01-14,1,2021,Thursday,January
Germany,Johnson&Johnson,0,0,2021-01-15,1,2021,Friday,January
Germany,Moderna,10951,0,2021-01-15,1,2021,Friday,January
Germany,Oxford/AstraZeneca,9,0,2021-01-15,1,2021,Friday,January
Germany,Pfizer/BioNTech,1108603,0,2021-01-15,1,2021,Friday,January
Germany,Johnson&Johnson,0,0,2021-01-16,1,2021,Saturday,January
Germany,Moderna,12732,0,2021-01-16,1,2021,Saturday,January
Germany,Oxford/AstraZeneca,9,0,2021-01-16,1,2021,Saturday,January
Germany,Pfizer/BioNTech,1164395,0,2021-01-16,1,2021,Saturday,January
Germany,Johnson&Johnson,0,0,2021-01-17,1,2021,Sunday,January
Germany,Moderna,14037,0,2021-01-17,1,2021,Sunday,January
Germany,Oxford/AstraZeneca,10,0,2021-01-17,1,2021,Sunday,January
Germany,Pfizer/BioNTech,1212089,0,2021-01-17,1,2021,Sunday,January
Germany,Johnson&Johnson,0,0,2021-01-18,1,2021,Monday,January
Germany,Moderna,18073,0,2021-01-18,1,2021,Monday,January
Germany,Oxford/AstraZeneca,11,0,2021-01-18,1,2021,Monday,January
Germany,Pfizer/BioNTech,1290685,0,2021-01-18,1,2021,Monday,January
Germany,Johnson&Johnson,0,0,2021-01-19,1,2021,Tuesday,January
Germany,Moderna,21570,0,2021-01-19,1,2021,Tuesday,January
Germany,Oxford/AstraZeneca,25,0,2021-01-19,1,2021,Tuesday,January
Germany,Pfizer/BioNTech,1404877,0,2021-01-19,1,2021,Tuesday,January
Germany,Johnson&Johnson,0,0,2021-01-20,1,2021,Wednesday,January
Germany,Moderna,24334,0,2021-01-20,1,2021,Wednesday,January
Germany,Oxford/AstraZeneca,29,0,2021-01-20,1,2021,Wednesday,January
Germany,Pfizer/BioNTech,1534130,0,2021-01-20,1,2021,Wednesday,January
Germany,Johnson&Johnson,0,0,2021-01-21,1,2021,Thursday,January
Germany,Moderna,27046,0,2021-01-21,1,2021,Thursday,January
Germany,Oxford/AstraZeneca,29,0,2021-01-21,1,2021,Thursday,January
Germany,Pfizer/BioNTech,1639139,0,2021-01-21,1,2021,Thursday,January
Germany,Johnson&Johnson,0,0,2021-01-22,1,2021,Friday,January
Germany,Moderna,29130,0,2021-01-22,1,2021,Friday,January
Germany,Oxford/AstraZeneca,40,0,2021-01-22,1,2021,Friday,January
Germany,Pfizer/BioNTech,1741128,0,2021-01-22,1,2021,Friday,January
Germany,Johnson&Johnson,0,0,2021-01-23,1,2021,Saturday,January
Germany,Moderna,29513,0,2021-01-23,1,2021,Saturday,January
Germany,Oxford/AstraZeneca,41,0,2021-01-23,1,2021,Saturday,January
Germany,Pfizer/BioNTech,1825748,0,2021-01-23,1,2021,Saturday,January
Germany,Johnson&Johnson,0,0,2021-01-24,1,2021,Sunday,January
Germany,Moderna,29757,0,2021-01-24,1,2021,Sunday,January
Germany,Oxford/AstraZeneca,45,0,2021-01-24,1,2021,Sunday,January
Germany,Pfizer/BioNTech,1874731,0,2021-01-24,1,2021,Sunday,January
Germany,Johnson&Johnson,0,0,2021-01-25,1,2021,Monday,January
Germany,Moderna,31480,0,2021-01-25,1,2021,Monday,January
Germany,Oxford/AstraZeneca,47,0,2021-01-25,1,2021,Monday,January
Germany,Pfizer/BioNTech,1964708,0,2021-01-25,1,2021,Monday,January
Germany,Johnson&Johnson,0,0,2021-01-26,1,2021,Tuesday,January
Germany,Moderna,33132,0,2021-01-26,1,2021,Tuesday,January
Germany,Oxford/AstraZeneca,53,0,2021-01-26,1,2021,Tuesday,January
Germany,Pfizer/BioNTech,2061723,0,2021-01-26,1,2021,Tuesday,January
Germany,Johnson&Johnson,0,0,2021-01-27,1,2021,Wednesday,January
Germany,Moderna,35088,0,2021-01-27,1,2021,Wednesday,January
Germany,Oxford/AstraZeneca,61,0,2021-01-27,1,2021,Wednesday,January
Germany,Pfizer/BioNTech,2170898,0,2021-01-27,1,2021,Wednesday,January
Germany,Johnson&Johnson,0,0,2021-01-28,1,2021,Thursday,January
Germany,Moderna,36724,0,2021-01-28,1,2021,Thursday,January
Germany,Oxford/AstraZeneca,64,0,2021-01-28,1,2021,Thursday,January
Germany,Pfizer/BioNTech,2260488,0,2021-01-28,1,2021,Thursday,January
Germany,Johnson&Johnson,0,0,2021-01-29,1,2021,Friday,January
Germany,Moderna,38129,0,2021-01-29,1,2021,Friday,January
Germany,Oxford/AstraZeneca,70,0,2021-01-29,1,2021,Friday,January
Germany,Pfizer/BioNTech,2368190,0,2021-01-29,1,2021,Friday,January
Germany,Johnson&Johnson,0,0,2021-01-30,1,2021,Saturday,January
Germany,Moderna,39003,0,2021-01-30,1,2021,Saturday,January
Germany,Oxford/AstraZeneca,71,0,2021-01-30,1,2021,Saturday,January
Germany,Pfizer/BioNTech,2455820,0,2021-01-30,1,2021,Saturday,January
Germany,Johnson&Johnson,0,0,2021-01-31,1,2021,Sunday,January
Germany,Moderna,39380,0,2021-01-31,1,2021,Sunday,January
Germany,Oxford/AstraZeneca,72,0,2021-01-31,1,2021,Sunday,January
Germany,Pfizer/BioNTech,2511956,0,2021-01-31,1,2021,Sunday,January
Germany,Johnson&Johnson,0,0,2021-01-02,1,2021,Saturday,January
Germany,Moderna,41590,0,2021-01-02,1,2021,Saturday,January
Germany,Oxford/AstraZeneca,128,0,2021-01-02,1,2021,Saturday,January
Germany,Pfizer/BioNTech,2630337,0,2021-01-02,1,2021,Saturday,January
Germany,Johnson&Johnson,0,0,2021-02-02,2,2021,Tuesday,February
Germany,Moderna,44457,0,2021-02-02,2,2021,Tuesday,February
Germany,Oxford/AstraZeneca,141,0,2021-02-02,2,2021,Tuesday,February
Germany,Pfizer/BioNTech,2759212,0,2021-02-02,2,2021,Tuesday,February
Germany,Johnson&Johnson,0,0,2021-03-02,3,2021,Tuesday,March
Germany,Moderna,50843,0,2021-03-02,3,2021,Tuesday,March
Germany,Oxford/AstraZeneca,163,0,2021-03-02,3,2021,Tuesday,March
Germany,Pfizer/BioNTech,2912422,0,2021-03-02,3,2021,Tuesday,March
Germany,Johnson&Johnson,0,0,2021-04-02,4,2021,Friday,April
Germany,Moderna,56714,0,2021-04-02,4,2021,Friday,April
Germany,Oxford/AstraZeneca,169,0,2021-04-02,4,2021,Friday,April
Germany,Pfizer/BioNTech,3038317,0,2021-04-02,4,2021,Friday,April
Germany,Johnson&Johnson,0,0,2021-05-02,5,2021,Sunday,May
Germany,Moderna,63111,0,2021-05-02,5,2021,Sunday,May
Germany,Oxford/AstraZeneca,177,0,2021-05-02,5,2021,Sunday,May
Germany,Pfizer/BioNTech,3176708,0,2021-05-02,5,2021,Sunday,May
Germany,Johnson&Johnson,0,0,2021-06-02,6,2021,Wednesday,June
Germany,Moderna,65638,0,2021-06-02,6,2021,Wednesday,June
Germany,Oxford/AstraZeneca,178,0,2021-06-02,6,2021,Wednesday,June
Germany,Pfizer/BioNTech,3274328,0,2021-06-02,6,2021,Wednesday,June
Germany,Johnson&Johnson,0,0,2021-07-02,7,2021,Friday,July
Germany,Moderna,68035,0,2021-07-02,7,2021,Friday,July
Germany,Oxford/AstraZeneca,180,0,2021-07-02,7,2021,Friday,July
Germany,Pfizer/BioNTech,3326186,0,2021-07-02,7,2021,Friday,July
Germany,Johnson&Johnson,0,0,2021-08-02,8,2021,Monday,August
Germany,Moderna,72005,0,2021-08-02,8,2021,Monday,August
Germany,Oxford/AstraZeneca,205,0,2021-08-02,8,2021,Monday,August
Germany,Pfizer/BioNTech,3432136,0,2021-08-02,8,2021,Monday,August
Germany,Johnson&Johnson,0,0,2021-09-02,9,2021,Thursday,September
Germany,Moderna,75939,0,2021-09-02,9,2021,Thursday,September
Germany,Oxford/AstraZeneca,319,0,2021-09-02,9,2021,Thursday,September
Germany,Pfizer/BioNTech,3562023,0,2021-09-02,9,2021,Thursday,September
Germany,Johnson&Johnson,0,0,2021-10-02,10,2021,Saturday,October
Germany,Moderna,79951,0,2021-10-02,10,2021,Saturday,October
Germany,Oxford/AstraZeneca,7359,0,2021-10-02,10,2021,Saturday,October
Germany,Pfizer/BioNTech,3702765,0,2021-10-02,10,2021,Saturday,October
Germany,Johnson&Johnson,2,0,2021-11-02,11,2021,Tuesday,November
Germany,Moderna,87097,0,2021-11-02,11,2021,Tuesday,November
Germany,Oxford/AstraZeneca,22803,0,2021-11-02,11,2021,Tuesday,November
Germany,Pfizer/BioNTech,3821322,0,2021-11-02,11,2021,Tuesday,November
Germany,Johnson&Johnson,4,0,2021-12-02,12,2021,Thursday,December
Germany,Moderna,96884,0,2021-12-02,12,2021,Thursday,December
Germany,Oxford/AstraZeneca,37229,0,2021-12-02,12,2021,Thursday,December
Germany,Pfizer/BioNTech,3954599,0,2021-12-02,12,2021,Thursday,December
Germany,Johnson&Johnson,5,0,2021-02-13,2,2021,Saturday,February
Germany,Moderna,100070,0,2021-02-13,2,2021,Saturday,February
Germany,Oxford/AstraZeneca,50113,0,2021-02-13,2,2021,Saturday,February
Germany,Pfizer/BioNTech,4046288,0,2021-02-13,2,2021,Saturday,February
Germany,Johnson&Johnson,6,0,2021-02-14,2,2021,Sunday,February
Germany,Moderna,102515,0,2021-02-14,2,2021,Sunday,February
Germany,Oxford/AstraZeneca,57373,0,2021-02-14,2,2021,Sunday,February
Germany,Pfizer/BioNTech,4101874,0,2021-02-14,2,2021,Sunday,February
Germany,Johnson&Johnson,7,0,2021-02-15,2,2021,Monday,February
Germany,Moderna,107478,0,2021-02-15,2,2021,Monday,February
Germany,Oxford/AstraZeneca,72187,0,2021-02-15,2,2021,Monday,February
Germany,Pfizer/BioNTech,4208954,0,2021-02-15,2,2021,Monday,February
Germany,Johnson&Johnson,8,0,2021-02-16,2,2021,Tuesday,February
Germany,Moderna,113218,0,2021-02-16,2,2021,Tuesday,February
Germany,Oxford/AstraZeneca,95838,0,2021-02-16,2,2021,Tuesday,February
Germany,Pfizer/BioNTech,4316204,0,2021-02-16,2,2021,Tuesday,February
Germany,Johnson&Johnson,9,0,2021-02-17,2,2021,Wednesday,February
Germany,Moderna,120929,0,2021-02-17,2,2021,Wednesday,February
Germany,Oxford/AstraZeneca,115567,0,2021-02-17,2,2021,Wednesday,February
Germany,Pfizer/BioNTech,4437999,0,2021-02-17,2,2021,Wednesday,February
Germany,Johnson&Johnson,10,0,2021-02-18,2,2021,Thursday,February
Germany,Moderna,128878,0,2021-02-18,2,2021,Thursday,February
Germany,Oxford/AstraZeneca,139266,0,2021-02-18,2,2021,Thursday,February
Germany,Pfizer/BioNTech,4549058,0,2021-02-18,2,2021,Thursday,February
Germany,Johnson&Johnson,11,0,2021-02-19,2,2021,Friday,February
Germany,Moderna,138817,0,2021-02-19,2,2021,Friday,February
Germany,Oxford/AstraZeneca,164722,0,2021-02-19,2,2021,Friday,February
Germany,Pfizer/BioNTech,4668317,0,2021-02-19,2,2021,Friday,February
Germany,Johnson&Johnson,12,0,2021-02-20,2,2021,Saturday,February
Germany,Moderna,143343,0,2021-02-20,2,2021,Saturday,February
Germany,Oxford/AstraZeneca,186373,0,2021-02-20,2,2021,Saturday,February
Germany,Pfizer/BioNTech,4755553,0,2021-02-20,2,2021,Saturday,February
Germany,Johnson&Johnson,13,0,2021-02-21,2,2021,Sunday,February
Germany,Moderna,146571,0,2021-02-21,2,2021,Sunday,February
Germany,Oxford/AstraZeneca,201670,0,2021-02-21,2,2021,Sunday,February
Germany,Pfizer/BioNTech,4823180,0,2021-02-21,2,2021,Sunday,February
Germany,Johnson&Johnson,14,0,2021-02-22,2,2021,Monday,February
Germany,Moderna,155669,0,2021-02-22,2,2021,Monday,February
Germany,Oxford/AstraZeneca,226790,0,2021-02-22,2,2021,Monday,February
Germany,Pfizer/BioNTech,4949321,0,2021-02-22,2,2021,Monday,February
Germany,Johnson&Johnson,15,0,2021-02-23,2,2021,Tuesday,February
Germany,Moderna,162828,0,2021-02-23,2,2021,Tuesday,February
Germany,Oxford/AstraZeneca,254273,0,2021-02-23,2,2021,Tuesday,February
Germany,Pfizer/BioNTech,5081851,0,2021-02-23,2,2021,Tuesday,February
Germany,Johnson&Johnson,16,0,2021-02-24,2,2021,Wednesday,February
Germany,Moderna,170604,0,2021-02-24,2,2021,Wednesday,February
Germany,Oxford/AstraZeneca,289648,0,2021-02-24,2,2021,Wednesday,February
Germany,Pfizer/BioNTech,5214702,0,2021-02-24,2,2021,Wednesday,February
Germany,Johnson&Johnson,16,0,2021-02-25,2,2021,Thursday,February
Germany,Moderna,177308,0,2021-02-25,2,2021,Thursday,February
Germany,Oxford/AstraZeneca,341119,0,2021-02-25,2,2021,Thursday,February
Germany,Pfizer/BioNTech,5345929,0,2021-02-25,2,2021,Thursday,February
Germany,Johnson&Johnson,16,0,2021-02-26,2,2021,Friday,February
Germany,Moderna,186143,0,2021-02-26,2,2021,Friday,February
Germany,Oxford/AstraZeneca,401855,0,2021-02-26,2,2021,Friday,February
Germany,Pfizer/BioNTech,5486208,0,2021-02-26,2,2021,Friday,February
Germany,Johnson&Johnson,16,0,2021-02-27,2,2021,Saturday,February
Germany,Moderna,190345,0,2021-02-27,2,2021,Saturday,February
Germany,Oxford/AstraZeneca,453447,0,2021-02-27,2,2021,Saturday,February
Germany,Pfizer/BioNTech,5579030,0,2021-02-27,2,2021,Saturday,February
Germany,Johnson&Johnson,16,0,2021-02-28,2,2021,Sunday,February
Germany,Moderna,194296,0,2021-02-28,2,2021,Sunday,February
Germany,Oxford/AstraZeneca,495197,0,2021-02-28,2,2021,Sunday,February
Germany,Pfizer/BioNTech,5641428,0,2021-02-28,2,2021,Sunday,February
Germany,Johnson&Johnson,16,0,2021-01-03,1,2021,Sunday,January
Germany,Moderna,203705,0,2021-01-03,1,2021,Sunday,January
Germany,Oxford/AstraZeneca,552987,0,2021-01-03,1,2021,Sunday,January
Germany,Pfizer/BioNTech,5770078,0,2021-01-03,1,2021,Sunday,January
Germany,Johnson&Johnson,16,0,2021-02-03,2,2021,Wednesday,February
Germany,Moderna,213871,0,2021-02-03,2,2021,Wednesday,February
Germany,Oxford/AstraZeneca,622296,0,2021-02-03,2,2021,Wednesday,February
Germany,Pfizer/BioNTech,5910690,0,2021-02-03,2,2021,Wednesday,February
Germany,Johnson&Johnson,16,0,2021-03-03,3,2021,Wednesday,March
Germany,Moderna,227715,0,2021-03-03,3,2021,Wednesday,March
Germany,Oxford/AstraZeneca,695357,0,2021-03-03,3,2021,Wednesday,March
Germany,Pfizer/BioNTech,6067612,0,2021-03-03,3,2021,Wednesday,March
Germany,Johnson&Johnson,16,0,2021-04-03,4,2021,Saturday,April
Germany,Moderna,241770,0,2021-04-03,4,2021,Saturday,April
Germany,Oxford/AstraZeneca,782082,0,2021-04-03,4,2021,Saturday,April
Germany,Pfizer/BioNTech,6210013,0,2021-04-03,4,2021,Saturday,April
Germany,Johnson&Johnson,16,0,2021-05-03,5,2021,Monday,May
Germany,Moderna,255101,0,2021-05-03,5,2021,Monday,May
Germany,Oxford/AstraZeneca,890648,0,2021-05-03,5,2021,Monday,May
Germany,Pfizer/BioNTech,6357287,0,2021-05-03,5,2021,Monday,May
Germany,Johnson&Johnson,16,0,2021-06-03,6,2021,Thursday,June
Germany,Moderna,263692,0,2021-06-03,6,2021,Thursday,June
Germany,Oxford/AstraZeneca,973774,0,2021-06-03,6,2021,Thursday,June
Germany,Pfizer/BioNTech,6468056,0,2021-06-03,6,2021,Thursday,June
Germany,Johnson&Johnson,16,0,2021-07-03,7,2021,Saturday,July
Germany,Moderna,270422,0,2021-07-03,7,2021,Saturday,July
Germany,Oxford/AstraZeneca,1034939,0,2021-07-03,7,2021,Saturday,July
Germany,Pfizer/BioNTech,6550541,0,2021-07-03,7,2021,Saturday,July
Germany,Johnson&Johnson,16,0,2021-08-03,8,2021,Tuesday,August
Germany,Moderna,281429,0,2021-08-03,8,2021,Tuesday,August
Germany,Oxford/AstraZeneca,1127436,0,2021-08-03,8,2021,Tuesday,August
Germany,Pfizer/BioNTech,6686275,0,2021-08-03,8,2021,Tuesday,August
Germany,Johnson&Johnson,16,0,2021-09-03,9,2021,Friday,September
Germany,Moderna,294289,0,2021-09-03,9,2021,Friday,September
Germany,Oxford/AstraZeneca,1224909,0,2021-09-03,9,2021,Friday,September
Germany,Pfizer/BioNTech,6826424,0,2021-09-03,9,2021,Friday,September
Germany,Johnson&Johnson,16,0,2021-10-03,10,2021,Sunday,October
Germany,Moderna,305742,0,2021-10-03,10,2021,Sunday,October
Germany,Oxford/AstraZeneca,1339573,0,2021-10-03,10,2021,Sunday,October
Germany,Pfizer/BioNTech,6984084,0,2021-10-03,10,2021,Sunday,October
Germany,Johnson&Johnson,16,0,2021-11-03,11,2021,Wednesday,November
Germany,Moderna,318969,0,2021-11-03,11,2021,Wednesday,November
Germany,Oxford/AstraZeneca,1458886,0,2021-11-03,11,2021,Wednesday,November
Germany,Pfizer/BioNTech,7133175,0,2021-11-03,11,2021,Wednesday,November
Germany,Johnson&Johnson,16,0,2021-12-03,12,2021,Friday,December
Germany,Moderna,336541,0,2021-12-03,12,2021,Friday,December
Germany,Oxford/AstraZeneca,1612594,0,2021-12-03,12,2021,Friday,December
Germany,Pfizer/BioNTech,7286103,0,2021-12-03,12,2021,Friday,December
Germany,Johnson&Johnson,16,0,2021-03-13,3,2021,Saturday,March
Germany,Moderna,346290,0,2021-03-13,3,2021,Saturday,March
Germany,Oxford/AstraZeneca,1734720,0,2021-03-13,3,2021,Saturday,March
Germany,Pfizer/BioNTech,7400809,0,2021-03-13,3,2021,Saturday,March
Germany,Johnson&Johnson,16,0,2021-03-14,3,2021,Sunday,March
Germany,Moderna,351436,0,2021-03-14,3,2021,Sunday,March
Germany,Oxford/AstraZeneca,1811279,0,2021-03-14,3,2021,Sunday,March
