location,iso_code,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,new_date,Month,day,Year,Day Name,Month Name
United Arab Emirates,ARE,4313868,139958,43.62,14151.0,2021-02-07,2,7,2021,Sunday,February
United Arab Emirates,ARE,4413649,138982,44.63,14052.0,2021-02-08,2,8,2021,Monday,February
United Arab Emirates,ARE,4527144,137518,45.77,13904.0,2021-02-09,2,9,2021,Tuesday,February
United Arab Emirates,ARE,4684658,141867,47.37,14344.0,2021-02-10,2,10,2021,Wednesday,February
United Arab Emirates,ARE,4792208,134691,48.45,13618.0,2021-02-11,2,11,2021,Thursday,February
United Arab Emirates,ARE,4901795,127662,49.56,12908.0,2021-02-12,2,12,2021,Friday,February
United Arab Emirates,ARE,5005264,114845,50.61,11612.0,2021-02-13,2,13,2021,Saturday,February
United Arab Emirates,ARE,5055231,105909,51.11,10708.0,2021-02-14,2,14,2021,Sunday,February
United Arab Emirates,ARE,5086835,96169,51.43,9723.0,2021-02-15,2,15,2021,Monday,February
United Arab Emirates,ARE,5198725,95940,52.56,9700.0,2021-02-16,2,16,2021,Tuesday,February
United Arab Emirates,ARE,5284406,85678,53.43,8663.0,2021-02-17,2,17,2021,Wednesday,February
United Arab Emirates,ARE,5373730,83075,54.33,8400.0,2021-02-18,2,18,2021,Thursday,February
United Arab Emirates,ARE,5466831,80719,55.27,8161.0,2021-02-19,2,19,2021,Friday,February
United Arab Emirates,ARE,5553391,78304,56.15,7917.0,2021-02-20,2,20,2021,Saturday,February
United Arab Emirates,ARE,5554342,71302,56.16,7209.0,2021-02-21,2,21,2021,Sunday,February
United Arab Emirates,ARE,5557793,67280,56.19,6803.0,2021-02-22,2,22,2021,Monday,February
United Arab Emirates,ARE,5668264,67077,57.31,6782.0,2021-02-23,2,23,2021,Tuesday,February
United Arab Emirates,ARE,5761463,68151,58.25,6891.0,2021-02-24,2,24,2021,Wednesday,February
United Arab Emirates,ARE,5846036,67472,59.11,6822.0,2021-02-25,2,25,2021,Thursday,February
United Arab Emirates,ARE,5933299,66638,59.99,6738.0,2021-02-26,2,26,2021,Friday,February
United Arab Emirates,ARE,6015089,65957,60.82,6669.0,2021-02-27,2,27,2021,Saturday,February
United Arab Emirates,ARE,6020461,66588,60.87,6733.0,2021-02-28,2,28,2021,Sunday,February
United Arab Emirates,ARE,6028417,67232,60.95,6798.0,2021-03-01,3,1,2021,Monday,March
United Arab Emirates,ARE,6094956,60956,61.62,6163.0,2021-03-02,3,2,2021,Tuesday,March
United Arab Emirates,ARE,6168330,58124,62.37,5877.0,2021-03-03,3,3,2021,Wednesday,March
United Arab Emirates,ARE,6204004,51138,62.73,5170.0,2021-03-04,3,4,2021,Thursday,March
United Arab Emirates,ARE,6235316,43145,63.04,4362.0,2021-03-05,3,5,2021,Friday,March
United Arab Emirates,ARE,6265860,35824,63.35,3622.0,2021-03-06,3,6,2021,Saturday,March
United Arab Emirates,ARE,6273009,36078,63.43,3648.0,2021-03-07,3,7,2021,Sunday,March
United Arab Emirates,ARE,6287751,37048,63.57,3746.0,2021-03-08,3,8,2021,Monday,March
United Arab Emirates,ARE,6325211,32894,63.95,3326.0,2021-03-09,3,9,2021,Tuesday,March
United Arab Emirates,ARE,6367861,28504,64.38,2882.0,2021-03-10,3,10,2021,Wednesday,March
United Arab Emirates,ARE,6407350,29049,64.78,2937.0,2021-03-11,3,11,2021,Thursday,March
United Arab Emirates,ARE,6462887,32510,65.35,3287.0,2021-03-12,3,12,2021,Friday,March
United Arab Emirates,ARE,6516723,35838,65.89,3624.0,2021-03-13,3,13,2021,Saturday,March
United Arab Emirates,ARE,6540912,38272,66.13,3870.0,2021-03-14,3,14,2021,Sunday,March
United Arab Emirates,ARE,6578881,41590,66.52,4205.0,2021-03-15,3,15,2021,Monday,March
United Arab Emirates,ARE,6668627,49059,67.43,4960.0,2021-03-16,3,16,2021,Tuesday,March
United Arab Emirates,ARE,6830369,66073,69.06,6681.0,2021-03-17,3,17,2021,Wednesday,March
United Arab Emirates,ARE,6980466,81874,70.58,8278.0,2021-03-18,3,18,2021,Thursday,March
United Arab Emirates,ARE,7124146,94466,72.03,9551.0,2021-03-19,3,19,2021,Friday,March
United Arab Emirates,ARE,7181056,94905,72.61,9596.0,2021-03-20,3,20,2021,Saturday,March
United Arab Emirates,ARE,7298768,108265,73.8,10946.0,2021-03-21,3,21,2021,Sunday,March
United Arab Emirates,ARE,7374725,113692,74.56,11495.0,2021-03-22,3,22,2021,Monday,March
United Arab Emirates,ARE,7477881,115608,75.61,11689.0,2021-03-23,3,23,2021,Tuesday,March
United Arab Emirates,ARE,7603328,110423,76.88,11165.0,2021-03-24,3,24,2021,Wednesday,March
United Arab Emirates,ARE,7730375,107130,78.16,10832.0,2021-03-25,3,25,2021,Thursday,March
United Arab Emirates,ARE,7799517,96482,78.86,9755.0,2021-03-26,3,26,2021,Friday,March
United Arab Emirates,ARE,7959682,111232,80.48,11246.0,2021-03-27,3,27,2021,Saturday,March
United Arab Emirates,ARE,8081751,111855,81.71,11309.0,2021-03-28,3,28,2021,Sunday,March
United Arab Emirates,ARE,8133841,108445,82.24,10965.0,2021-03-29,3,29,2021,Monday,March
United Arab Emirates,ARE,8220783,106129,83.12,10731.0,2021-03-30,3,30,2021,Tuesday,March
United Arab Emirates,ARE,8308469,100734,84.01,10185.0,2021-03-31,3,31,2021,Wednesday,March
United Arab Emirates,ARE,8391302,94418,84.84,9546.0,2021-04-01,4,1,2021,Thursday,April
United Arab Emirates,ARE,8491382,98838,85.85,9993.0,2021-04-02,4,2,2021,Friday,April
United Arab Emirates,ARE,8559291,85658,86.54,8661.0,2021-04-03,4,3,2021,Saturday,April
United Arab Emirates,ARE,8578979,71033,86.74,7182.0,2021-04-04,4,4,2021,Sunday,April
United Arab Emirates,ARE,8596722,66126,86.92,6686.0,2021-04-05,4,5,2021,Monday,April
United Arab Emirates,ARE,8659503,62674,87.55,6337.0,2021-04-06,4,6,2021,Tuesday,April
United Arab Emirates,ARE,8707073,56943,88.04,5757.0,2021-04-07,4,7,2021,Wednesday,April
United Arab Emirates,ARE,8889571,71181,89.88,7197.0,2021-04-08,4,8,2021,Thursday,April
United Arab Emirates,ARE,8923543,61737,90.22,6242.0,2021-04-09,4,9,2021,Friday,April
United Arab Emirates,ARE,8975014,59389,90.74,6005.0,2021-04-10,4,10,2021,Saturday,April
United Arab Emirates,ARE,9005444,60924,91.05,6160.0,2021-04-11,4,11,2021,Sunday,April
United Arab Emirates,ARE,9037923,63029,91.38,6373.0,2021-04-12,4,12,2021,Monday,April
United Arab Emirates,ARE,9156728,71032,92.58,7182.0,2021-04-13,4,13,2021,Tuesday,April
United Arab Emirates,ARE,9295462,84056,93.98,8499.0,2021-04-14,4,14,2021,Wednesday,April
United Arab Emirates,ARE,9387344,71110,94.91,7190.0,2021-04-15,4,15,2021,Thursday,April
United Arab Emirates,ARE,9489684,80877,95.95,8177.0,2021-04-16,4,16,2021,Friday,April
United Arab Emirates,ARE,9601463,89493,97.08,9048.0,2021-04-17,4,17,2021,Saturday,April
United Arab Emirates,ARE,9630200,89251,97.37,9024.0,2021-04-18,4,18,2021,Sunday,April
United Arab Emirates,ARE,9675205,91040,97.82,9205.0,2021-04-19,4,19,2021,Monday,April
United Arab Emirates,ARE,9900002,86363,100.1,8732.0,2021-04-21,4,21,2021,Wednesday,April
United Arab Emirates,ARE,10001241,87700,101.12,8867.0,2021-04-22,4,22,2021,Thursday,April
United Arab Emirates,ARE,10194266,100655,103.07,10177.0,2021-04-23,4,23,2021,Friday,April
United Arab Emirates,ARE,10215846,83664,103.29,8459.0,2021-04-25,4,25,2021,Sunday,April
United Arab Emirates,ARE,10254053,82693,103.68,8361.0,2021-04-26,4,26,2021,Monday,April
United Arab Emirates,ARE,10336214,78373,104.51,7924.0,2021-04-27,4,27,2021,Tuesday,April
United Arab Emirates,ARE,10466251,80893,105.82,8179.0,2021-04-28,4,28,2021,Wednesday,April
United Arab Emirates,ARE,10547584,78049,106.64,7891.0,2021-04-29,4,29,2021,Thursday,April
United Arab Emirates,ARE,10609950,57842,107.28,5848.0,2021-05-01,5,1,2021,Saturday,May
United Arab Emirates,ARE,10634693,59835,107.53,6050.0,2021-05-02,5,2,2021,Sunday,May
United Arab Emirates,ARE,10666924,58982,107.85,5964.0,2021-05-03,5,3,2021,Monday,May
United Arab Emirates,ARE,10779163,63278,108.99,6398.0,2021-05-04,5,4,2021,Tuesday,May
United Arab Emirates,ARE,10834453,52600,109.55,5318.0,2021-05-05,5,5,2021,Wednesday,May
United Arab Emirates,ARE,10907264,51383,110.28,5195.0,2021-05-06,5,6,2021,Thursday,May
United Arab Emirates,ARE,11048547,67111,111.71,6785.0,2021-05-07,5,7,2021,Friday,May
United Arab Emirates,ARE,11126889,73848,112.5,7467.0,2021-05-08,5,8,2021,Saturday,May
United Arab Emirates,ARE,11145934,73034,112.69,7384.0,2021-05-09,5,9,2021,Sunday,May
United Arab Emirates,ARE,11186348,74203,113.1,7503.0,2021-05-10,5,10,2021,Monday,May
United Arab Emirates,ARE,11273344,70597,113.98,7138.0,2021-05-11,5,11,2021,Tuesday,May
United Arab Emirates,ARE,11366954,76072,114.93,7691.0,2021-05-12,5,12,2021,Wednesday,May
United Arab Emirates,ARE,11422565,73614,115.49,7443.0,2021-05-13,5,13,2021,Thursday,May
United Arab Emirates,ARE,11445680,56733,115.73,5736.0,2021-05-14,5,14,2021,Friday,May
United Arab Emirates,ARE,11448363,45925,115.75,4643.0,2021-05-15,5,15,2021,Saturday,May
United Arab Emirates,ARE,11450769,43548,115.78,4403.0,2021-05-16,5,16,2021,Sunday,May
United Arab Emirates,ARE,11489475,43304,116.17,4378.0,2021-05-17,5,17,2021,Monday,May
United Arab Emirates,ARE,11594068,45818,117.23,4633.0,2021-05-18,5,18,2021,Tuesday,May
United Arab Emirates,ARE,11704191,48177,118.34,4871.0,2021-05-19,5,19,2021,Wednesday,May
United Arab Emirates,ARE,11822054,57070,119.53,5770.0,2021-05-20,5,20,2021,Thursday,May
United Arab Emirates,ARE,12034349,84096,121.68,8503.0,2021-05-21,5,21,2021,Friday,May
United Arab Emirates,ARE,12165848,102154,123.01,10329.0,2021-05-23,5,23,2021,Sunday,May
United Kingdom,GBR,2677971,182220,3.94,2684.0,2021-01-10,1,10,2021,Sunday,January
United Kingdom,GBR,2843815,179880,4.19,2650.0,2021-01-11,1,11,2021,Monday,January
United Kingdom,GBR,3067541,185810,4.52,2737.0,2021-01-12,1,12,2021,Tuesday,January
United Kingdom,GBR,3356229,201020,4.94,2961.0,2021-01-13,1,13,2021,Wednesday,January
United Kingdom,GBR,3678180,220981,5.42,3255.0,2021-01-14,1,14,2021,Thursday,January
United Kingdom,GBR,4023705,244311,5.93,3599.0,2021-01-15,1,15,2021,Friday,January
United Kingdom,GBR,4322456,260958,6.37,3844.0,2021-01-16,1,16,2021,Saturday,January
United Kingdom,GBR,4514802,262404,6.65,3865.0,2021-01-17,1,17,2021,Sunday,January
United Kingdom,GBR,4723443,268518,6.96,3955.0,2021-01-18,1,18,2021,Monday,January
United Kingdom,GBR,5070365,286118,7.47,4215.0,2021-01-19,1,19,2021,Tuesday,January
United Kingdom,GBR,5437284,297294,8.01,4379.0,2021-01-20,1,20,2021,Wednesday,January
United Kingdom,GBR,5849899,310246,8.62,4570.0,2021-01-21,1,21,2021,Thursday,January
United Kingdom,GBR,6329968,329466,9.32,4853.0,2021-01-22,1,22,2021,Friday,January
United Kingdom,GBR,6822981,357218,10.05,5262.0,2021-01-23,1,23,2021,Saturday,January
United Kingdom,GBR,7044048,361321,10.38,5322.0,2021-01-24,1,24,2021,Sunday,January
United Kingdom,GBR,7325773,371761,10.79,5476.0,2021-01-25,1,25,2021,Monday,January
United Kingdom,GBR,7638543,366883,11.25,5404.0,2021-01-26,1,26,2021,Tuesday,January
United Kingdom,GBR,7953250,359424,11.72,5295.0,2021-01-27,1,27,2021,Wednesday,January
United Kingdom,GBR,8369438,359934,12.33,5302.0,2021-01-28,1,28,2021,Thursday,January
United Kingdom,GBR,8859372,361343,13.05,5323.0,2021-01-29,1,29,2021,Friday,January
United Kingdom,GBR,9468382,377914,13.95,5567.0,2021-01-30,1,30,2021,Saturday,January
United Kingdom,GBR,9790576,392361,14.42,5780.0,2021-01-31,1,31,2021,Sunday,January
United Kingdom,GBR,10143511,402534,14.94,5930.0,2021-02-01,2,1,2021,Monday,February
United Kingdom,GBR,10520433,411699,15.5,6065.0,2021-02-02,2,2,2021,Tuesday,February
United Kingdom,GBR,10992444,434171,16.19,6396.0,2021-02-03,2,3,2021,Wednesday,February
United Kingdom,GBR,11477040,443943,16.91,6540.0,2021-02-04,2,4,2021,Thursday,February
United Kingdom,GBR,11975267,445128,17.64,6557.0,2021-02-05,2,5,2021,Friday,February
United Kingdom,GBR,12526737,436908,18.45,6436.0,2021-02-06,2,6,2021,Saturday,February
United Kingdom,GBR,12806587,430859,18.86,6347.0,2021-02-07,2,7,2021,Sunday,February
United Kingdom,GBR,13162878,431338,19.39,6354.0,2021-02-08,2,8,2021,Monday,February
United Kingdom,GBR,13577851,436774,20.0,6434.0,2021-02-09,2,9,2021,Tuesday,February
United Kingdom,GBR,14033555,434444,20.67,6400.0,2021-02-10,2,10,2021,Wednesday,February
United Kingdom,GBR,14542318,437897,21.42,6450.0,2021-02-11,2,11,2021,Thursday,February
United Kingdom,GBR,15091696,445204,22.23,6558.0,2021-02-12,2,12,2021,Friday,February
United Kingdom,GBR,15599904,439024,22.98,6467.0,2021-02-13,2,13,2021,Saturday,February
United Kingdom,GBR,15839781,433313,23.33,6383.0,2021-02-14,2,14,2021,Sunday,February
United Kingdom,GBR,16122272,422771,23.75,6228.0,2021-02-15,2,15,2021,Monday,February
United Kingdom,GBR,16499549,417385,24.3,6148.0,2021-02-16,2,16,2021,Tuesday,February
United Kingdom,GBR,16996806,423322,25.04,6236.0,2021-02-17,2,17,2021,Wednesday,February
United Kingdom,GBR,17465127,417544,25.73,6151.0,2021-02-18,2,18,2021,Thursday,February
United Kingdom,GBR,17852327,394376,26.3,5809.0,2021-02-19,2,19,2021,Friday,February
United Kingdom,GBR,18197269,371052,26.81,5466.0,2021-02-20,2,20,2021,Saturday,February
United Kingdom,GBR,18348165,358341,27.03,5279.0,2021-02-21,2,21,2021,Sunday,February
United Kingdom,GBR,18558969,348100,27.34,5128.0,2021-02-22,2,22,2021,Monday,February
United Kingdom,GBR,18911978,344633,27.86,5077.0,2021-02-23,2,23,2021,Tuesday,February
United Kingdom,GBR,19392553,342250,28.57,5042.0,2021-02-24,2,24,2021,Wednesday,February
United Kingdom,GBR,19913592,349781,29.33,5152.0,2021-02-25,2,25,2021,Thursday,February
United Kingdom,GBR,20450858,371219,30.13,5468.0,2021-02-26,2,26,2021,Friday,February
United Kingdom,GBR,20885683,384059,30.77,5657.0,2021-02-27,2,27,2021,Saturday,February
United Kingdom,GBR,21091267,391872,31.07,5773.0,2021-02-28,2,28,2021,Sunday,February
United Kingdom,GBR,21322717,394821,31.41,5816.0,2021-03-01,3,1,2021,Monday,March
United Kingdom,GBR,21599027,383864,31.82,5655.0,2021-03-02,3,2,2021,Tuesday,March
United Kingdom,GBR,21946433,364840,32.33,5374.0,2021-03-03,3,3,2021,Wednesday,March
United Kingdom,GBR,22392883,354184,32.99,5217.0,2021-03-04,3,4,2021,Thursday,March
United Kingdom,GBR,22887118,348037,33.71,5127.0,2021-03-05,3,5,2021,Friday,March
United Kingdom,GBR,23335514,349976,34.37,5155.0,2021-03-06,3,6,2021,Saturday,March
United Kingdom,GBR,23519898,346947,34.65,5111.0,2021-03-07,3,7,2021,Sunday,March
United Kingdom,GBR,23773959,350177,35.02,5158.0,2021-03-08,3,8,2021,Monday,March
United Kingdom,GBR,24064182,352165,35.45,5188.0,2021-03-09,3,9,2021,Tuesday,March
United Kingdom,GBR,24405231,351257,35.95,5174.0,2021-03-10,3,10,2021,Wednesday,March
United Kingdom,GBR,24759603,338103,36.47,4980.0,2021-03-11,3,11,2021,Thursday,March
United Kingdom,GBR,25216857,332820,37.15,4903.0,2021-03-12,3,12,2021,Friday,March
United Kingdom,GBR,25781120,349372,37.98,5146.0,2021-03-13,3,13,2021,Saturday,March
United Kingdom,GBR,26063501,363372,38.39,5353.0,2021-03-14,3,14,2021,Sunday,March
United Kingdom,GBR,26503552,389942,39.04,5744.0,2021-03-15,3,15,2021,Monday,March
United Kingdom,GBR,27032671,424070,39.82,6247.0,2021-03-16,3,16,2021,Tuesday,March
United Kingdom,GBR,27614526,458471,40.68,6754.0,2021-03-17,3,17,2021,Wednesday,March
United Kingdom,GBR,28274802,502171,41.65,7397.0,2021-03-18,3,18,2021,Thursday,March
United Kingdom,GBR,29015457,542657,42.74,7994.0,2021-03-19,3,19,2021,Friday,March
United Kingdom,GBR,29859742,582660,43.99,8583.0,2021-03-20,3,20,2021,Saturday,March
United Kingdom,GBR,30279360,602266,44.6,8872.0,2021-03-21,3,21,2021,Sunday,March
United Kingdom,GBR,30691557,598286,45.21,8813.0,2021-03-22,3,22,2021,Monday,March
United Kingdom,GBR,31186362,593384,45.94,8741.0,2021-03-23,3,23,2021,Tuesday,March
United Kingdom,GBR,31766669,593163,46.79,8738.0,2021-03-24,3,24,2021,Wednesday,March
United Kingdom,GBR,32325993,578742,47.62,8525.0,2021-03-25,3,25,2021,Thursday,March
United Kingdom,GBR,33020952,572214,48.64,8429.0,2021-03-26,3,26,2021,Friday,March
United Kingdom,GBR,33684114,546339,49.62,8048.0,2021-03-27,3,27,2021,Saturday,March
United Kingdom,GBR,34125256,549414,50.27,8093.0,2021-03-28,3,28,2021,Sunday,March
United Kingdom,GBR,34530295,548391,50.87,8078.0,2021-03-29,3,29,2021,Monday,March
United Kingdom,GBR,35033894,549647,51.61,8097.0,2021-03-30,3,30,2021,Tuesday,March
United Kingdom,GBR,35660902,556319,52.53,8195.0,2021-03-31,3,31,2021,Wednesday,March
United Kingdom,GBR,36277136,564449,53.44,8315.0,2021-04-01,4,1,2021,Thursday,April
United Kingdom,GBR,36631187,515748,53.96,7597.0,2021-04-02,4,2,2021,Friday,April
United Kingdom,GBR,36917986,461982,54.38,6805.0,2021-04-03,4,3,2021,Saturday,April
United Kingdom,GBR,37013749,412642,54.52,6078.0,2021-04-04,4,4,2021,Sunday,April
United Kingdom,GBR,37119083,369827,54.68,5448.0,2021-04-05,4,5,2021,Monday,April
United Kingdom,GBR,37391103,336744,55.08,4960.0,2021-04-06,4,6,2021,Tuesday,April
United Kingdom,GBR,37899029,319732,55.83,4710.0,2021-04-07,4,7,2021,Wednesday,April
United Kingdom,GBR,38444540,309629,56.63,4561.0,2021-04-08,4,8,2021,Thursday,April
United Kingdom,GBR,39001554,338624,57.45,4988.0,2021-04-09,4,9,2021,Friday,April
United Kingdom,GBR,39587893,381415,58.32,5618.0,2021-04-10,4,10,2021,Saturday,April
United Kingdom,GBR,39846781,404719,58.7,5962.0,2021-04-11,4,11,2021,Sunday,April
United Kingdom,GBR,40107877,426971,59.08,6290.0,2021-04-12,4,12,2021,Monday,April
United Kingdom,GBR,40496685,443655,59.65,6535.0,2021-04-13,4,13,2021,Tuesday,April
United Kingdom,GBR,40958303,437039,60.33,6438.0,2021-04-14,4,14,2021,Wednesday,April
United Kingdom,GBR,41505768,437318,61.14,6442.0,2021-04-15,4,15,2021,Thursday,April
United Kingdom,GBR,42140989,448491,62.08,6607.0,2021-04-16,4,16,2021,Friday,April
United Kingdom,GBR,42780069,456025,63.02,6718.0,2021-04-17,4,17,2021,Saturday,April
United Kingdom,GBR,43084487,462529,63.47,6813.0,2021-04-18,4,18,2021,Sunday,April
United Kingdom,GBR,43457910,478576,64.02,7050.0,2021-04-19,4,19,2021,Monday,April
United Kingdom,GBR,43915559,488411,64.69,7195.0,2021-04-20,4,20,2021,Tuesday,April
United Kingdom,GBR,44450252,498850,65.48,7348.0,2021-04-21,4,21,2021,Wednesday,April
United Kingdom,GBR,45012308,500934,66.31,7379.0,2021-04-22,4,22,2021,Thursday,April
United Kingdom,GBR,45613109,496017,67.19,7307.0,2021-04-23,4,23,2021,Friday,April
United Kingdom,GBR,46309512,504206,68.22,7427.0,2021-04-24,4,24,2021,Saturday,April
United Kingdom,GBR,46650008,509360,68.72,7503.0,2021-04-25,4,25,2021,Sunday,April
United Kingdom,GBR,47045391,512497,69.3,7549.0,2021-04-26,4,26,2021,Monday,April
United Kingdom,GBR,47540984,517918,70.03,7629.0,2021-04-27,4,27,2021,Tuesday,April
United Kingdom,GBR,48138009,526822,70.91,7760.0,2021-04-28,4,28,2021,Wednesday,April
United Kingdom,GBR,48752144,534262,71.81,7870.0,2021-04-29,4,29,2021,Thursday,April
United Kingdom,GBR,49319518,529487,72.65,7800.0,2021-04-30,4,30,2021,Friday,April
United Kingdom,GBR,49834997,503641,73.41,7419.0,2021-05-01,5,1,2021,Saturday,May
United Kingdom,GBR,50097812,492543,73.8,7255.0,2021-05-02,5,2,2021,Sunday,May
United Kingdom,GBR,50297911,464646,74.09,6845.0,2021-05-03,5,3,2021,Monday,May
United Kingdom,GBR,50682567,448798,74.66,6611.0,2021-05-04,5,4,2021,Tuesday,May
United Kingdom,GBR,51225890,441126,75.46,6498.0,2021-05-05,5,5,2021,Wednesday,May
United Kingdom,GBR,51834361,440317,76.36,6486.0,2021-05-06,5,6,2021,Thursday,May
United Kingdom,GBR,52433184,444809,77.24,6552.0,2021-05-07,5,7,2021,Friday,May
United Kingdom,GBR,53041048,458007,78.13,6747.0,2021-05-08,5,8,2021,Saturday,May
United Kingdom,GBR,53328845,461576,78.56,6799.0,2021-05-09,5,9,2021,Sunday,May
United Kingdom,GBR,53675733,482546,79.07,7108.0,2021-05-10,5,10,2021,Monday,May
United Kingdom,GBR,54160993,496918,79.78,7320.0,2021-05-11,5,11,2021,Tuesday,May
United Kingdom,GBR,54797640,510250,80.72,7516.0,2021-05-12,5,12,2021,Wednesday,May
United Kingdom,GBR,55434965,514372,81.66,7577.0,2021-05-13,5,13,2021,Thursday,May
United Kingdom,GBR,56048435,516464,82.56,7608.0,2021-05-14,5,14,2021,Friday,May
United Kingdom,GBR,56677012,519423,83.49,7651.0,2021-05-15,5,15,2021,Saturday,May
United Kingdom,GBR,56992075,523319,83.95,7709.0,2021-05-16,5,16,2021,Sunday,May
United Kingdom,GBR,57357857,526018,84.49,7749.0,2021-05-17,5,17,2021,Monday,May
United Kingdom,GBR,57855958,527852,85.23,7776.0,2021-05-18,5,18,2021,Tuesday,May
United Kingdom,GBR,58489834,527456,86.16,7770.0,2021-05-19,5,19,2021,Wednesday,May
United Kingdom,GBR,59178397,534776,87.17,7878.0,2021-05-20,5,20,2021,Thursday,May
United Kingdom,GBR,59824737,539472,88.13,7947.0,2021-05-21,5,21,2021,Friday,May
United Kingdom,GBR,60587098,558584,89.25,8228.0,2021-05-22,5,22,2021,Saturday,May
United States,USA,614117,57909,0.18,173.0,2020-12-21,12,21,2020,Monday,December
United States,USA,1008025,150606,0.3,450.0,2020-12-23,12,23,2020,Wednesday,December
United States,USA,1944585,231396,0.58,692.0,2020-12-26,12,26,2020,Saturday,December
United States,USA,2127143,216147,0.64,646.0,2020-12-28,12,28,2020,Monday,December
United States,USA,2794588,255223,0.84,763.0,2020-12-30,12,30,2020,Wednesday,December
United States,USA,4225756,325882,1.26,974.0,2021-01-02,1,2,2021,Saturday,January
United States,USA,4563260,348017,1.36,1041.0,2021-01-04,1,4,2021,Monday,January
United States,USA,4836469,339372,1.45,1015.0,2021-01-05,1,5,2021,Tuesday,January
United States,USA,5306797,358887,1.59,1073.0,2021-01-06,1,6,2021,Wednesday,January
United States,USA,5919418,378253,1.77,1131.0,2021-01-07,1,7,2021,Thursday,January
United States,USA,6688231,419933,2.0,1256.0,2021-01-08,1,8,2021,Friday,January
United States,USA,8987322,632009,2.69,1890.0,2021-01-11,1,11,2021,Monday,January
United States,USA,9327138,641524,2.79,1918.0,2021-01-12,1,12,2021,Tuesday,January
United States,USA,10278462,710238,3.07,2124.0,2021-01-13,1,13,2021,Wednesday,January
United States,USA,11148991,747082,3.33,2234.0,2021-01-14,1,14,2021,Thursday,January
United States,USA,12279180,798707,3.67,2388.0,2021-01-15,1,15,2021,Friday,January
United States,USA,15707588,911493,4.7,2725.0,2021-01-19,1,19,2021,Tuesday,January
United States,USA,16525281,892403,4.94,2668.0,2021-01-20,1,20,2021,Wednesday,January
United States,USA,17546374,913912,5.25,2733.0,2021-01-21,1,21,2021,Thursday,January
United States,USA,19107959,975540,5.71,2917.0,2021-01-22,1,22,2021,Friday,January
United States,USA,20537990,1057387,6.14,3162.0,2021-01-23,1,23,2021,Saturday,January
United States,USA,21848655,1122182,6.53,3355.0,2021-01-24,1,24,2021,Sunday,January
United States,USA,22734243,1126251,6.8,3368.0,2021-01-25,1,25,2021,Monday,January
United States,USA,23540994,1119058,7.04,3346.0,2021-01-26,1,26,2021,Tuesday,January
United States,USA,24652634,1161050,7.37,3472.0,2021-01-27,1,27,2021,Wednesday,January
United States,USA,26193682,1235330,7.83,3694.0,2021-01-28,1,28,2021,Thursday,January
United States,USA,27884661,1253815,8.34,3749.0,2021-01-29,1,29,2021,Friday,January
United States,USA,29577902,1291416,8.84,3861.0,2021-01-30,1,30,2021,Saturday,January
United States,USA,31123299,1324949,9.31,3962.0,2021-01-31,1,31,2021,Sunday,January
United States,USA,32222402,1355451,9.63,4053.0,2021-02-01,2,1,2021,Monday,February
United States,USA,32780860,1319981,9.8,3947.0,2021-02-02,2,2,2021,Tuesday,February
United States,USA,33878254,1317946,10.13,3941.0,2021-02-03,2,3,2021,Wednesday,February
United States,USA,35203710,1287147,10.53,3849.0,2021-02-04,2,4,2021,Thursday,February
United States,USA,36819212,1276364,11.01,3816.0,2021-02-05,2,5,2021,Friday,February
United States,USA,39037964,1351437,11.67,4041.0,2021-02-06,2,6,2021,Saturday,February
United States,USA,41210937,1441091,12.32,4309.0,2021-02-07,2,7,2021,Sunday,February
United States,USA,42417617,1456459,12.68,4355.0,2021-02-08,2,8,2021,Monday,February
United States,USA,43206190,1489333,12.92,4453.0,2021-02-09,2,9,2021,Tuesday,February
United States,USA,44769970,1555959,13.39,4652.0,2021-02-10,2,10,2021,Wednesday,February
United States,USA,46390270,1598080,13.87,4778.0,2021-02-11,2,11,2021,Thursday,February
United States,USA,48410558,1655907,14.48,4951.0,2021-02-12,2,12,2021,Friday,February
United States,USA,50641884,1657703,15.14,4957.0,2021-02-13,2,13,2021,Saturday,February
United States,USA,52884356,1667631,15.81,4986.0,2021-02-14,2,14,2021,Sunday,February
United States,USA,55220364,1716311,16.51,5132.0,2021-02-16,2,16,2021,Tuesday,February
United States,USA,56281827,1644551,16.83,4917.0,2021-02-17,2,17,2021,Wednesday,February
United States,USA,57737767,1621071,17.26,4847.0,2021-02-18,2,18,2021,Thursday,February
United States,USA,59585043,1596355,17.82,4773.0,2021-02-19,2,19,2021,Friday,February
United States,USA,61289500,1521088,18.33,4548.0,2021-02-20,2,20,2021,Saturday,February
United States,USA,63090634,1458040,18.86,4360.0,2021-02-21,2,21,2021,Sunday,February
United States,USA,64177474,1446445,19.19,4325.0,2021-02-22,2,22,2021,Monday,February
United States,USA,65032083,1401674,19.44,4191.0,2021-02-23,2,23,2021,Tuesday,February
United States,USA,66464947,1454731,19.87,4350.0,2021-02-24,2,24,2021,Wednesday,February
United States,USA,68274117,1505193,20.41,4501.0,2021-02-25,2,25,2021,Thursday,February
United States,USA,70454064,1552717,21.07,4643.0,2021-02-26,2,26,2021,Friday,February
United States,USA,72806180,1645240,21.77,4919.0,2021-02-27,2,27,2021,Saturday,February
United States,USA,75236003,1735053,22.5,5188.0,2021-02-28,2,28,2021,Sunday,February
